sentence_id,word,POS
3868,"قالت صحيفة "" الجارديان البريطانية إن بريطانيا فازت بإشادة نادرة لتفوقها فى السباق لاختبار عقاقير كوفيد 19 المنقذة للحياة .",Verb Noun Punctuation ProperNoun Adjective Subordinating Conjunction ProperNoun Verb Noun Adjective Noun Preposition Noun Noun Noun ProperNoun Digit Noun Noun Punctuation
3869,"قالت توي , أكبر مجموعة للسياحة والسفر في أوروبا اليوم الأحد إنها قررت إلغاء جميع رحلات العطلات المتجهة إلى البر الرئيسي الإسباني حتى التاسع من أغسطس .",Verb Noun Punctuation Comparative Adjective Noun Noun Noun Preposition ProperNoun Noun Noun Subordinating Conjunction Verb Noun Quantity Noun Noun Noun Noun Preposition Noun Adjective Adjective Preposition Numerical Adjective Preposition ProperNoun Punctuation
3870,"تماشيا مع ظروف كورونا ومتطلبات الخدمات عن بعد , قام أحد الفنادق في الولايات المتحدة الامريكية بتقديم روبوت يدعى "" روزيه قادر",Verb Noun Noun Verb Noun Noun Preposition Noun Punctuation Verb Noun Noun Preposition Noun Adjective Adjective Noun Noun Verb Punctuation ProperNoun Adjective
3871,"خضع الأمير يواكيم النجل الأصغر لملكة الدنمارك مارجريت الثانية , لعملية ناجحة لإزالة تخثر دموى فى الدماغ مستشفى تولوز جنوب غرب فرنسا ووضعه "" مستقر",Verb Noun ProperNoun Noun Comparative Adjective Noun ProperNoun ProperNoun Numerical Adjective Punctuation Noun Adjective Noun Noun Adjective Preposition Noun Noun ProperNoun Noun Noun ProperNoun Verb Punctuation Noun
3872,"قالت منظمة الصحة العالمية , في آخر إحصاء لها حول عدد حالات الإصابة بفيروس كورونا المستجد على مستوى العالم أن العدد بلغ حتى مساء أمس السبت 15 مليونا و 581 ألف حالة حين الوفيات عالميا 635",Verb Noun Noun Adjective Punctuation Preposition Comparative Adjective Noun Preposition Noun Noun Noun Noun Noun Verb Adjective Preposition Noun Noun Subordinating Conjunction Noun Verb Preposition Noun Noun Noun Digit Number Noun Conjunction Digit Number Noun Noun Noun Noun Adjective Digit
3873,"قالت تقارير إعلامية إن اعتقال تركيا لرجل الأعمال عثمان كافالا , أحد أبرز المدافعين عن حقوق الإنسان ونشطاء المجتمع المدني في البلاد ما يقرب من ألف يوم يرقى إلى حد "" التعذيب وفقا لتصريحات زوجته .",Verb Noun Adjective Subordinating Conjunction Noun ProperNoun Noun Noun ProperNoun ProperNoun Punctuation Number Noun Comparative Adjective Noun Preposition Noun Noun Noun Noun Adjective Preposition Noun Relative Pronoun Verb Preposition Number Noun Noun Verb Preposition Noun Punctuation Noun Noun Noun Noun Punctuation
3874,"بدأت السلطات الماليزية اليوم الأحد , عملية بحث عن 24 لاجئا من الروهينجا فقدوا أثناء محاولتهم السباحة إلى الشاطئ قارب قبالة جزيرة لانكاوي السياحية .",Verb Noun Adjective Noun Noun Punctuation Noun Verb Preposition Digit Noun Preposition ProperNoun Verb Noun Noun Noun Preposition Noun Noun Noun Noun ProperNoun Adjective Punctuation
3875,"أفادت صحيفة جمهوريت التركية , أن وزير الصحة الألماني ينس سبان قد صرح بأن الوافدين من الدول التي تم تصنيفها على أنها عالية الخطورة بسبب فيروس كورونا بما في ذلك تركيا حاليا سيكونون مؤهلين للاختبار ال",Verb Noun ProperNoun Adjective Punctuation Subordinating Conjunction Noun Noun Adjective Verb ProperNoun Verbal Particle Verb Subordinating Conjunction Noun Preposition Noun Relative Pronoun Verb Noun Preposition Subordinating Conjunction Adjective Noun Noun Noun Verb Relative Pronoun Preposition Demonstrative Pronoun ProperNoun Adjective Verb Adjective Noun Determiner Particle
3876,"استكمل موظفو القنصلية الأمريكية في تشنغدو بالصين إخلاء المبنى اليوم الأحد فيما لا تزال الإجراءات الأمنية مشددة الخارج , قبل إغلاق المكان غدا الاثنين بناء على أوامر بكين مع استمرار تدهور علاقات البلد",Verb Noun Noun Adjective Preposition ProperNoun ProperNoun Noun Noun Noun Noun Subordinating Conjunction Negative Particle Verb Noun Adjective Adjective Noun Punctuation Noun Noun Noun Noun Noun Noun Preposition Noun ProperNoun Noun Noun Noun Noun Noun
3877,"قال الرئيس الروسي فلاديمير بوتين , إن تعزير مزايا الأسطول الحربي سيتم عبر استخدام تقنيات رقمية متقدمة وتزويده بالأسلحة الأكثر فعالية منها منظومات ضاربة فرط صوتية .",Verb Noun Adjective ProperNoun ProperNoun Punctuation Subordinating Conjunction Noun Noun Noun Adjective Verb Noun Noun Noun Noun Adjective Noun Noun Comparative Adjective Noun Preposition Noun Noun Noun Adjective Punctuation
3878,"أعلن عمدة ولاية ساو باولو البرازيلية , برونو كوفاس أنه تم تأجيل كرنفال 2021 فى المدينة بسبب انتشار فيروس كورونا مشيرا إلى أن مدارس السامبا وكتل الكرنفال فهمت عدم جدوى تنظيم فبراير العام",Verb Noun Noun ProperNoun ProperNoun Adjective Punctuation ProperNoun ProperNoun Subordinating Conjunction Verb Noun ProperNoun Digit Preposition Noun Noun Noun Noun Verb Adjective Preposition Subordinating Conjunction Noun Noun Noun ProperNoun Verb Noun Noun Noun ProperNoun Adjective
3879,"ذكرت وزارة الصحة السنغافورية , اليوم الأحد أنه تم تسجيل 481 إصابة جديدة بفيروس كورونا المستجد ( كوفيد - 19 ) ليبلغ إجمالى عدد الإصابات في البلاد حتى الآن 50 ألفا و 369 حالة .",Verb Noun Noun Adjective Punctuation Noun Noun Pseudo Verb Verb Noun Digit Noun Adjective Noun Verb Adjective Punctuation ProperNoun Punctuation Digit Punctuation Verb Noun Noun Noun Preposition Noun Preposition Noun Digit Number Noun Conjunction Digit Noun Punctuation
3880,أعلن وزير الاقتصاد الفرنسى برونو لومير أن الحكومة ستخصص 30 مليار يورو للاستثمار في الانتقال البيئي ضمن خطة الإنعاش التي تبلغ قيمتها 100 يورو,Verb Noun Noun Adjective ProperNoun ProperNoun Subordinating Conjunction Noun Verb Digit Number Noun Noun Noun Preposition Noun Adjective Noun Noun Noun Relative Pronoun Verb Noun Digit ProperNoun
3881,"قالت صحيفة "" الكونفيدنثيال الإسبانية إن قرية ديليتوسا فى مقاطعة كاسيرس قامت بحظر تناول الحلويات على الطرق العامة , وذلك لحماية الأطفال من فيروس كورونا .",Verb Noun Punctuation ProperNoun Adjective Subordinating Conjunction Noun ProperNoun Preposition Noun ProperNoun Verb Noun Verb Noun Preposition Noun Adjective Punctuation Demonstrative Pronoun Noun Noun Preposition Noun Verb Punctuation
3882,"ألقت الشرطة الأسترالية القبض على طبيبة أسنان بسبب مخالفتها إجراءات العزل , الأمر الذى ربما ساهم فى انتشار فيروس كورونا المستجد "" كوفيد 19",Verb Noun Adjective Noun Preposition Noun Noun Noun Noun Noun Adjective Punctuation Noun Relative Pronoun Adverb Verb Preposition Noun Noun Verb Adjective Punctuation ProperNoun Digit
3883,"أعلنت وزارة الصحة الإيرانية اليوم الأحد , تسجيل 216 حالة وفاة بسبب كورونا 26 يوليو بالإضافة إلى 2333 إصابة جديدة . وبذلك يكون إجمالي عدد الوفيات 15700 شخصا",Verb Noun Noun Adjective Noun Noun Punctuation Noun Digit Noun Noun Noun Verb Digit ProperNoun Noun Preposition Digit Noun Adjective Punctuation Demonstrative Pronoun Verb Noun Noun Noun Digit Noun
3884,"أعلنت الشرطة في مالي العثور على "" عبد الله ألفا عمدة بلدة جربة - كويرا منطقة تمبوكتو شمالي البلاد وذلك بعد مرور 10 أيام اختطافه من قبل مسلحين .",Verb Noun Preposition ProperNoun Noun Preposition Punctuation ProperNoun ProperNoun Number Noun Noun Noun Adjective Punctuation ProperNoun Noun ProperNoun Adjective Noun Demonstrative Pronoun Noun Noun Digit Noun Noun Preposition Noun Noun Punctuation
3885,"أكد السفير الألمانى لدى باكستان برنارد شلاجيك , اليوم الأحد دعم بلاده لباكستان فى جهودها للتغلب على الآثار الاجتماعية والاقتصادية لفيروس كورونا المستجد وإعادة البناء بشكل أفضل لمستقبل أكثر استدامة .",Verb Noun Adjective Noun ProperNoun ProperNoun ProperNoun Punctuation Noun Noun Noun Noun ProperNoun Preposition Noun Noun Preposition Noun Adjective Adjective Noun Verb Adjective Noun Noun Noun Comparative Adjective Noun Comparative Adjective Verb Punctuation
3886,"أفادت وسائل إعلام رسمية فى فيتنام اليوم الأحد , بأنه سيتم إعادة فرض إجراءات التباعد الاجتماعى مدينة "" دا نانج الواقعة بوسط البلاد بعد تأكيد ظهور حالتى إصابة جديدتين بفيروس كورونا .",Verb Noun Noun Adjective Preposition ProperNoun Noun Noun Punctuation Subordinating Conjunction Verb Noun Noun Noun Noun Adjective Noun Punctuation ProperNoun ProperNoun Adjective Noun Noun Noun Noun Noun Noun Noun Adjective Noun Verb Punctuation
3887,أظهرت بيانات الموقع الإلكتروني لوزارة الصحة الإندونيسية أن البلاد سجلت 1492 إصابة جديدة بفيروس كورونا المستجد اليوم الأحد ليرتفع العدد الإجمالي للإصابات إلى 98778 .,Verb Noun Noun Adjective Noun Noun Adjective Subordinating Conjunction Noun Verb Digit Noun Adjective Noun Verb Adjective Noun Noun Verb Noun Adjective Noun Preposition Digit Punctuation
3888,"قالت صحيفة "" واشنطن بوست إن الرئيس دونالد ترامب قد تراجع عن مواقفه السابقة الخاصة بالتعامل مع أزمة كورونا بعد استمرار ارتفاع أعداد الإصابات وخروج الوباء السيطرة .",Verb Noun Punctuation ProperNoun ProperNoun Subordinating Conjunction Noun ProperNoun ProperNoun Verbal Particle Verb Preposition Noun Adjective Adjective Noun Noun Noun Verb Noun Noun Noun Noun Noun Noun Noun Noun Punctuation
3889,"ابتكر الإسباني ألفارو جونزاليس روميرو دومينجيز قناعا شموليا ومستداما وتكنولوجيا في إيطاليا , قادرا على التعقيم الذاتي وقياس جودة الهواء وتنبه حال وجود فيروس كورونا بالقرب منها وفقا لصحيفة "" دياريو",Verb Noun ProperNoun ProperNoun ProperNoun ProperNoun Noun Adjective Noun Adjective Preposition ProperNoun Punctuation Adjective Preposition Noun Adjective Noun Noun Noun Verb Noun Noun Noun Verb Noun Preposition Noun Noun Punctuation ProperNoun
3890,حضر الرئيس الروسي فلاديمير بوتين عرضا عسكريا ضخما في مدينة سان بطرسبرج احتفاء بيوم الأسطول البحري .,Verb Noun Adjective ProperNoun ProperNoun Noun Adjective Verb Preposition Noun ProperNoun ProperNoun Noun Noun Noun Adjective Punctuation
3891,"أمرت محكمة أسترالية اليوم الأحد بوقف احتجاج حركة ( حياة السود مهمة ) هذا الأسبوع قبولا بمخاوف الشرطة المتعلقة بتفشي جائحة كوفيد - 19 , لكن منظم الاحتجاج تعهد بالطعن على القرار .",Verb Noun Adjective Noun Noun Noun Noun Noun Punctuation Noun Adjective Adjective Punctuation Demonstrative Pronoun Noun Noun Noun Noun Adjective Noun Noun ProperNoun Punctuation Digit Punctuation Pseudo Verb Noun Noun Verb Noun Preposition Noun Punctuation
3892,"أعلنت الناطقة الرسمية باسم حكومة جنوب أفريقيا "" فوملا ويليامز إصابة إبراهيم باتيل وزير التجارة والصناعة الجنوب أفريقي بفيروس كورونا المستجد ( كوفيد - 19 ) ; ليصبح بذلك رابع في البلاد يصاب بهذه الجا",Verb Noun Adjective Noun Noun Noun ProperNoun Punctuation ProperNoun ProperNoun Noun ProperNoun ProperNoun Noun Noun Noun Noun Adjective Noun Verb Adjective Punctuation ProperNoun Punctuation Digit Punctuation Punctuation Verb Demonstrative Pronoun Numerical Adjective Preposition Noun Verb Demonstrative Pronoun Verb
3893,"أكد مسؤولون في طوكيو تسجيل 239 إصابة جديدة بفيروس كورونا اليوم الأحد , حسبما قالت وسائل إعلام يابانية الوقت الذي تعاني فيه العاصمة من عودة ظهور الفيروس بعد أن رفعت الحكومة حالة الطوارئ .",Verb Noun Preposition ProperNoun Noun Digit Noun Adjective Noun Verb Noun Noun Punctuation Noun Verb Noun Noun Adjective Noun Relative Pronoun Verb Preposition Noun Preposition Noun Noun Noun Noun Subordinating Conjunction Verb Noun Noun Noun Punctuation
3894,"أكد أنطونيو جوتيريس , الأمين العام لمنظمة الأمم المتحدة أن البنية التحتية القوية أساس كل مجتمع ناجح وأزمة كورونا تهدد التقدم المحرز في هذا المجال",Verb ProperNoun ProperNoun Punctuation Noun Adjective Noun Noun Adjective Subordinating Conjunction Noun Adjective Adjective Noun Quantity Noun Noun Noun Noun Verb Verb Noun Adjective Preposition Demonstrative Pronoun Noun
3895,أكدت إدارة الإطفاء المحلية أن سبعة أشخاص على الأقل أصيبوا جراء دهش سيارة حشدا من المواطنين في العاصمة الألمانية برلين اليوم الأحد .,Verb Noun Noun Adjective Subordinating Conjunction Number Noun Noun Preposition Comparative Adjective Verb Noun Noun Noun Noun Preposition Noun Preposition Noun Adjective ProperNoun Noun Noun Punctuation
3896,"نجحت البرتغال في تطوير الكمامة الأولى من نوعها والتي شأنها تعطل فيروس كورونا , حيث أعلن معهد جواو لوبو أنتونيس لطب الجزيئات Joao Lobo Antunes",Verb ProperNoun Preposition Noun Noun Numerical Adjective Preposition Noun Relative Pronoun Noun Verb Noun Verb Punctuation Relative Adverb Verb Noun ProperNoun ProperNoun ProperNoun Noun Noun Foreign Foreign Foreign
3897,"أعلنت وزارة الصحة العامة الأفغانية , اليوم الأحد تسجيل 12 حالة وفاة و 121 إصابة جديدة بفيروس كورونا خلال الساعات الأربع والعشرين الماضية .",Verb Noun Noun Adjective Adjective Punctuation Noun Noun Noun Digit Noun Noun Conjunction Digit Noun Adjective Noun Verb Noun Noun Number Noun Numerical Adjective Adjective Punctuation
3898,أعلن الاتحاد الأوروبى عن تقديمه معونة إنسانية بقيمة 74 مليون دولار أمريكى إلى 12 دولة بجنوب القارة السمراء لمساعدة شعوب هذه الدول على مواجهة تداعيات فيروس كورونا .,Verb Noun Adjective Preposition Noun Noun Adjective Noun Digit Number Noun Noun Adjective Preposition Digit Noun Noun Noun Adjective Noun Noun Demonstrative Pronoun Noun Preposition Noun Noun Noun Verb Punctuation
3899,"أعلنت وزارة الصحة الهندية الاتحادية تسجيل 48 ألفا و 661 إصابة جديدة 705 وفيات بفيروس "" كورونا .",Verb Noun Noun Adjective Adjective Noun Digit Number Noun Conjunction Digit Noun Adjective Digit Noun Noun Punctuation Verb Punctuation
3900,"قال المركز الوطني الأمريكى للأعاصير , إن العاصفة هانا تحولت لأول إعصار في موسم أعاصير الأطلسي لعام 2020",Verb Noun Adjective Adjective Noun Punctuation Subordinating Conjunction Noun Verb Verb Numerical Adjective Noun Preposition Noun Noun Noun Noun Digit
3901,"قال د . أنتونى فاوتشى , أبرز خبراء كورونا فى الولايات المتحدة إنه تلقى رسائل كراهية عبر البريد وتهديدات بالقتل من أشخاص مقيمين بأمريكا يختلفون مع توصياته الصحية بشأن كيفية الحد انتشار فيروس",Verb Abbreviation Punctuation ProperNoun ProperNoun Punctuation Comparative Adjective Noun Verb Preposition Noun Adjective Subordinating Conjunction Verb Noun Noun Noun Noun Noun Noun Preposition Noun Adjective ProperNoun Verb Noun Noun Adjective Noun Noun Noun Noun Noun
3902,أعلنت الشرطة الأمريكية اعتقال عشرات وإصابة العديد من رجالها في اشتباكات خلال أكبر احتجاج لحركة ( حياة السود مهمة ) مدينة سياتل منذ أسابيع,Verb Noun Adjective Noun Number Noun Noun Adjective Preposition Noun Preposition Noun Noun Comparative Adjective Noun Noun Punctuation Noun Adjective Adjective Punctuation Noun ProperNoun Preposition Noun
3903,"يحيى العالم يوم 30 يوليو من كل عام اليوم العالمي لمكافحة الإتجار بالبشر تحت شعار "" العمل في جبهة إنهاء ليركز على أول المستجيبين للاتجار .",ProperNoun Noun Noun Digit ProperNoun Preposition Quantity Noun Noun Noun Adjective Noun Noun Noun Noun Noun Punctuation Noun Preposition Noun Noun Verb Preposition Numerical Adjective Noun Noun Punctuation
3904,"ألغت سلطات مدينة "" ريو دي جانيرو البرازيلية الاحتفالات السنوية التي تعقدها المدينة ليلة رأس السنة الجديدة في ظل استمرار زيادة حالات الإصابة بفيروس كورونا المستجد البلاد .",Verb Noun Noun Punctuation ProperNoun ProperNoun ProperNoun Adjective Noun Adjective Relative Pronoun Verb Noun Noun Noun Noun Adjective Preposition Noun Noun Noun Noun Noun Noun Verb Adjective Noun Punctuation
3905,"تغريم طالب جامعى إيطالى , يدعى كارلو فيريتي البالغ من العمر 24 عاما بعد عرضه فيلما إباحيا على شاشة كبيرة فى الساحة الرئيسية لمدينة بولونيا الشمالية .",Noun Verb Adjective Adjective Punctuation Verb ProperNoun Noun Adjective Preposition Noun Digit Noun Noun Noun Noun Adjective Preposition Noun Adjective Preposition Noun Adjective Noun ProperNoun Adjective Punctuation
3906,"قدمت الحكومة اليابانية منحة قدرها 2.2 مليون دولار لمكافحة أسراب الجراد التي تغزو دولة جنوب السودان , لتقليل الأضرار البيئية والخسائر الاقتصادية والاجتماعية الناجمة عن اجتياحها للأراضي الزراعية .",Verb Noun Adjective Noun Noun Digit Number Noun Noun Noun Noun Noun Relative Pronoun Verb Noun Noun ProperNoun Punctuation Noun Noun Adjective Noun Adjective Adjective Adjective Preposition Noun Noun Adjective Punctuation
3907,"اتفقت كوريا الجنوبية والولايات المتحدة على إجراء التدريبات العسكرية الرئيسية المشتركة الشهر المقبل نطاق مصغر , بدلا من إلغائها وسط استمرار تفشي فيروس كورونا المستجد .",Verb ProperNoun Adjective Noun Adjective Preposition Noun Noun Adjective Adjective Adjective Noun Adjective Noun Adjective Punctuation Noun Preposition Noun Noun Noun Noun Noun Verb Adjective Punctuation
3908,"أعلن مسئولون محليون في أفغانستان اليوم الأحد , مقتل جنديين على الأقل وإصابة ثلاثة آخرين بجروح جراء انفجار سيارتين ملغومتين إقليم "" هلماند الجنوبي .",Verb Noun Adjective Preposition ProperNoun Noun Noun Punctuation Noun Noun Preposition Comparative Adjective Noun Number Noun Adjective Noun Noun Noun Noun Adjective Noun Punctuation ProperNoun Adjective Punctuation
3909,ذكرت صحيفة لو موند الفرنسية أن المدعين الفرنسيين أخضعوا لاجئا روانديا للتحقيق الرسمي في ساعة مبكرة من صباح اليوم الأحد بعد اعترف الرجل بإضرام النار كاتدرائية مدينة نانت التي تعود للقرن الخامس عش,Verb Noun Subordinating Conjunction ProperNoun Adjective Subordinating Conjunction Noun Adjective Verb Noun Adjective Noun Adjective Preposition Noun Adjective Preposition Noun Noun Noun Noun Verb Noun Noun Noun Noun Noun ProperNoun Relative Pronoun Verb Noun Numerical Adjective Noun
3910,"سجلت سلطات الصحة العامة في كوريا الجنوبية اليوم الأحد , 58 إصابة جديدة بفيروس كورونا المستجد خلال الساعات الماضية ; ما يرفع حصيلة الإصابات إلى 14150 حالة .",Verb Noun Noun Adjective Preposition ProperNoun Adjective Noun Noun Punctuation Digit Noun Adjective Noun Verb Adjective Noun Noun Adjective Punctuation Relative Pronoun Verb Noun Noun Preposition Digit Noun Punctuation
3911,"ذكر الجيش الباكستاني اليوم الأحد , أن جنديا لقي حتفه وأصيب 3 آخرون بجروح في اشتباكات مع مجموعة من الإرهابيين بإقليم بلوشستان جنوب غرب البلاد .",Verb Noun Adjective Noun Noun Punctuation Subordinating Conjunction Noun Verb Noun Verb Digit Adjective Noun Preposition Noun Noun Noun Preposition Noun Noun ProperNoun Noun Noun Noun Punctuation
3912,أعلنت جامعة جونز هوبكنز الأمريكية أن عدد حالات الإصابة بفيروس كورونا المستجد ( كوفيد - 19 ) داخل الولايات المتحدة بلغ 4 ملايين و 137 ألفا 411 شخصا على الأقل .,Verb Noun ProperNoun ProperNoun Adjective Subordinating Conjunction Noun Noun Noun Noun Verb Adjective Punctuation ProperNoun Punctuation Digit Punctuation Noun Noun Adjective Verb Digit Number Noun Conjunction Digit Number Noun Digit Noun Preposition Comparative Adjective Punctuation
3913,ارتفعت حصيلة الإصابات المؤكدة بفيروس كورونا المستجد في باكستان إلى 272464 حالة,Verb Noun Noun Adjective Noun Verb Adjective Preposition ProperNoun Preposition Digit Noun
3914,"قالت لجنة الصحة الوطنية في الصين اليوم الأحد , إنها سجلت 46 إصابة جديدة بفيروس كورونا المستجد البر الرئيسي أمس السبت ارتفاعا من 34 حالة السابق .",Verb Noun Noun Adjective Preposition ProperNoun Noun Noun Punctuation Pseudo Verb Verb Digit Noun Adjective Noun Verb Adjective Noun Adjective Noun Noun Noun Preposition Digit Noun Adjective Punctuation
3915,"قالت السلطات الأمريكية إن شخصا قتل إثر إطلاق عدة أعيرة نارية خلال احتجاج لحركة "" حياة السود مهمة بوسط مدينة أوستن في ولاية تكساس يوم السبت .",Verb Noun Adjective Subordinating Conjunction Noun Verb Noun Noun Adjective Noun Adjective Noun Noun Noun Punctuation Noun Adjective Adjective Noun Noun ProperNoun Preposition Noun ProperNoun Noun Noun Punctuation
3916,"نفى مصرف "" إتش إس بى سى الذى يتخذ من لندن مقرا له , معلومات نشرتها وسائل إعلام صينية تتحدث عن نصبه فخا و تلفيقه أدلة ضد هواوى أدت إلى توقيف المديرة المالية لمجموعة الاتصالات الصينية العملاقة فى كن",Verb Noun Punctuation Abbreviation Abbreviation Abbreviation Abbreviation Relative Pronoun Verb Preposition ProperNoun Noun Preposition Punctuation Noun Verb Noun Noun Adjective Verb Preposition Verb Noun Conjunction Noun Noun Noun ProperNoun Verb Preposition Noun Noun Adjective Noun Noun Adjective Adjective Preposition ProperNoun
3917,سجلت ألمانيا 305 حالات إصابة جديدة مؤكدة بفيروس كورونا وفقا لبيانات معهد روبرت كوخ للأمراض المعدية اليوم الأحد ليرتفع إجمالي الإصابات بالبلاد إلى 205269 .,Verb ProperNoun Digit Noun Noun Adjective Adjective Noun Verb Noun Noun Noun ProperNoun Noun Noun Adjective Noun Noun Verb Noun Noun Noun Preposition Digit Punctuation
3918,قال المركز الوطني الأمريكى للأعاصير التابع للإدارة الوطنية للمحيطات والغلاف الجوى إن أول إعصار أطلسى لهذا الموسم قد وصل إلى اليابسة جنوبى ولاية تكساس .,Verb Noun Adjective Adjective Noun Adjective Noun Adjective Adjective Noun Adjective Subordinating Conjunction Numerical Adjective Noun Adjective Demonstrative Pronoun Noun Verbal Particle Verb Preposition Noun Adjective Noun ProperNoun Punctuation
3919,أعلن رئيس حكومة ولاية فيكتوريا دانيال أندروز عن وفاة 10 أشخاص بفيروس كورونا في الولاية فى أسوأ حصيلة وفيات يومية منذ بداية الوباء أستراليا,Verb Noun Noun Noun ProperNoun ProperNoun ProperNoun Preposition Noun Digit Noun Noun Verb Preposition Noun Preposition Comparative Adjective Noun Noun Adjective Preposition Noun Noun ProperNoun
3920,قالت وزارة الصحة فى كوستاريكا إنها سجلت 931 حالة إصابة جديدة بفيروس كورونا و 11 وفاة يوم السبت وذلك رقم قياسى للإصابات والوفيات اليومية بالبلد الواقع أمريكا الوسطى .,Verb Noun Noun Preposition ProperNoun Subordinating Conjunction Verb Digit Noun Noun Adjective Noun Verb Conjunction Digit Noun Noun Noun Demonstrative Pronoun Noun Adjective Noun Noun Adjective Noun Noun ProperNoun Comparative Adjective Punctuation
3921,"أعلنت وزارة الصحة المكسيكية , السبت تسجيل 6751 إصابة و 729 وفاة جديدة بفيروس كورونا في البلاد تراجع طفيف مقارنة مع أرقام الجمعة .",Verb Noun Noun Adjective Punctuation Noun Noun Digit Noun Conjunction Digit Noun Adjective Noun Verb Preposition Noun Noun Adjective Noun Noun Noun Noun Punctuation
3922,قالت وزارة الخارجية الأمريكية السبت إن واشنطن أرسلت مبعوثها الخاص لأفغانستان زلماي خليل زاد في مهمة للضغط من أجل عقد محادثات سلام بين الحكومة الأفغانية ومقاتلي حركة طالبان .,Verb Noun Adjective Adjective Noun Subordinating Conjunction ProperNoun Verb Noun Adjective ProperNoun Noun ProperNoun Verb Preposition Noun Noun Preposition Noun Noun Noun Noun Noun Noun Adjective Noun Noun ProperNoun Punctuation
3923,"أعلن الجيش المالي أن مواقع عسكرية مشتركة مع قوات ( برخان ) الفرنسية في منطقة تين بكتو شمالي مالي تعرضت لهجوم إرهابي , أسفر عن مقتل شخص وجرح اثنين آخرين .",Verb Noun Adjective Subordinating Conjunction Noun Adjective Adjective Noun Noun Punctuation ProperNoun Punctuation Adjective Preposition Noun Noun ProperNoun Adjective ProperNoun Verb Noun Adjective Punctuation Verb Preposition Noun Noun Verb Noun Adjective Punctuation
3924,"قالت المراكز الأمريكية لمكافحة الأمراض والوقاية منها يوم السبت , إن إجمالي الإصابات ب "" كوفيد 19 في الولايات المتحدة بلغ 4 ملايين و 99310 حالات بزيادة 74818 حالة على الإحصاء السابق .",Verb Noun Adjective Noun Noun Noun Preposition Noun Noun Punctuation Subordinating Conjunction Noun Noun Preposition Punctuation ProperNoun Digit Preposition Noun Adjective Verb Digit Number Noun Conjunction Digit Noun Noun Digit Noun Preposition Noun Adjective Punctuation
3925,"ذكرت الشرطة السويسرية , يوم السبت أن طائرة صغيرة تحطمت في جبال الألب ما أسفر عن مقتل الأشخاص الأربعة الذين كانوا على متنها .",Verb Noun Adjective Punctuation Noun Noun Subordinating Conjunction Noun Adjective Verb Preposition Noun ProperNoun Relative Pronoun Verb Preposition Noun Noun Number Noun Relative Pronoun Verb Preposition Noun Punctuation
3926,"شهدت مدينة لويفيل التابعة لولاية كنتاكى الأمريكية احتشاد عدد كبير من العناصر المدججة بالسلاح , فى إطار ما يعرف بمجموعة "" الميليشيا السوداء .",Verb Noun ProperNoun Adjective Noun ProperNoun Adjective Noun Noun Adjective Preposition Noun Adjective Noun Punctuation Preposition Noun Relative Pronoun Verb Noun Punctuation Noun Adjective Punctuation
3927,"عقد زعيم كوريا الشمالية كيم جونج أون , مساء السبت جلسة عاجلة للمكتب السياسى لحزب العمال الكورى الحاكم فى البلاد بعد أن رصدت السلطات الصحية مدينة كيسون الحدودية قرب الجنوبية شخصا يشتبه إصاب",Verb Noun ProperNoun Adjective ProperNoun ProperNoun Noun Punctuation Noun Noun Noun Adjective Noun Adjective Noun Noun Adjective Noun Preposition Noun Noun Subordinating Conjunction Verb Noun Adjective Noun ProperNoun Adjective Noun Adjective Noun Verb Verb
3928,"أعلنت وزارة الصحة البرازيلية , مساء السبت تسجيل نحو 51 ألف إصابة و 1211 وفاة جديدة بفيروس كورونا في البلاد .",Verb Noun Noun Adjective Punctuation Noun Noun Noun Noun Digit Number Noun Noun Conjunction Digit Noun Adjective Noun Verb Preposition Noun Punctuation
3929,"حقق ثلاث أساتذة في كلية الطب بجامعة ساوثهامبتون المملكة المتحدة هذا الأسبوع نجاحا كبيرا علاج مرضى الفيروس التاجي وأصبحوا مليونيرات فى نفس الوقت , بحسب صحيفة الجارديان .",Verb Number Noun Noun Preposition Noun Noun Noun ProperNoun Noun Adjective Demonstrative Pronoun Noun Noun Adjective Noun Adjective Noun Adjective Verb Noun Preposition Noun Noun Punctuation Noun Noun ProperNoun Punctuation
3930,"أعلنت كوريا الشمالية "" حالة طوارئ قصوى لمواجهة فيروس كورونا , بعد ظهور اشتباه قد تكون مصابة بالفيروس وذلك وفق خبر عاجل لقناة العربية .",Verb ProperNoun Adjective Punctuation Noun Noun Adjective Noun Noun Verb Punctuation Noun Noun Noun Verbal Particle Verb Adjective Noun Demonstrative Pronoun Noun Noun Adjective Noun Adjective Punctuation
3931,اعتقلت السلطات الفرنسية أمريكيا يشتبه بقتله زوجته في مطار تولوز عندما كان يهم بركوب طائرة لمغادرة البلاد .,Verb Noun Adjective Adjective Verb Noun Noun Preposition Noun ProperNoun Noun Verb Verb Noun Noun Noun Noun Punctuation
3932,"شارك الرئيس الأمريكي دونالد ترامب , متابعيه وجمهوره بصورة جديدة له اليوم عبر حسابه الشخصي بموقع الصور انستجرام اثناء قضاءه وقت فراغه في لعب الجولف برفقه أحد",Verb Noun Adjective ProperNoun ProperNoun Punctuation Noun Noun Noun Adjective Preposition Noun Noun Noun Adjective Noun Noun ProperNoun Noun Noun Noun Noun Preposition Noun Noun Noun Number Noun
