sentence_id,word,POS
4399,"ارتفاع بورصة الكويت . وبنك البحرين والكويت يبدأ محادثات الاستحواذ على "" الإثمار",Noun Noun ProperNoun Punctuation Noun ProperNoun ProperNoun Verb Noun Noun Preposition Punctuation Noun
4400,بورصة قطر حمراء بختام تعاملات جلسة الأربعاء . وهبوط 31 سهما,Noun ProperNoun Adjective Noun Noun Noun Noun Punctuation Noun Digit Noun
4401,سعر الذهب يتراجع جنيهين في مصر وعيار 21 يسجل 844 جنيها للجرام,Noun Noun Verb Noun Preposition ProperNoun Noun Digit Verb Digit Noun Noun
4402,رئيس جهاز الشروق : تنفيذ أكبر حديقة مركزية داخل المدينة بمساحة 45 ألف متر,Noun Noun Noun Punctuation Noun Comparative Adjective Noun Adjective Noun Noun Noun Digit Number Noun Noun
4403,تراجع أسعار الذهب العالمية بالتزامن مع ارتفاع الدولار,Verb Noun Noun Adjective Noun Noun Noun Noun
4404,قطاع الاستثمار يهبط ببورصة البحرين بختام تعاملات جلسة الأربعاء,Noun Noun Verb Noun ProperNoun Noun Noun Noun Noun
4405,""" المصرية اللبنانية تبحث الاستفادة من الصندوق السيادى فى زيادة الاستثمارات",Punctuation Adjective Adjective Verb Noun Preposition Noun Noun Preposition Noun Noun
4406,"استجابة ل "" اليوم السابع . إلغاء معرض الملابس الجاهزة التزاما بقرار الحكومة",Noun Preposition Punctuation Noun Numerical Adjective Punctuation Noun Noun Noun Adjective Noun Noun Noun
4407,أيمن الجميل : قانون الجمارك الجديد نقلة نوعية وسينعكس بقوة على التجارة والصناعة والنمو,ProperNoun Noun Punctuation Noun Noun Adjective Noun Adjective Verb Noun Preposition Noun Noun Noun
4408,وزير البترول : منتدى غاز المتوسط نموذج للتعاون الاقتصادى الإقليمي الناجح,Noun Noun Punctuation Noun Noun Adjective Noun Noun Adjective Adjective Adjective
4409,البورصة المصرية تواصل ارتفاعها بمنتصف التعاملات مدفوعة بمشتريات محلية,Noun Adjective Verb Noun Noun Noun Adjective Noun Adjective
4410,استقرار أسعار الذهب فى مصر . وعيار 21 يسجل 846 جنيها للجرام,Noun Noun Noun Preposition ProperNoun Punctuation Noun Digit Verb Digit Noun Noun
4411,أسعار الخضروات اليوم بسوق العبور . 1.5 جنيها للبطاطس والطماطم,Noun Noun Noun Noun Noun Punctuation Digit Noun Noun Noun
4412,تحصيل 2.2 مليار جنيه ضرائب ورسوم بجمارك بورسعيد في يوليو الماضى,Noun Digit Number Noun Noun Noun Noun Noun ProperNoun Preposition ProperNoun Adjective
4413,تباين سعر اليورو اليوم الأربعاء 26 - 8 2020 أمام الجنيه المصرى,Noun Noun ProperNoun Noun Noun Digit Punctuation Digit Digit Noun Noun Adjective
4414,استقرار أسعار الدواجن اليوم بالأسواق . وسعر الكيلو بين 20 - 23 جنيها,Noun Noun Noun Noun Noun Punctuation Noun Noun Noun Digit Punctuation Digit Noun
4415,5.2 مليار دولار حجم التبادل التجارى بين مصر والصين أول 7 أشهر من 2020,Digit Number Noun Noun Noun Noun Adjective Noun ProperNoun ProperNoun Numerical Adjective Digit Noun Preposition Digit
4416,"وزيرة التجارة تطالب "" بكين بإنهاء إجراءات نفاذ الرمان المصري للسوق الصينى",Noun Noun Verb Punctuation ProperNoun Noun Noun Noun Noun Adjective Noun Adjective
4417,تراجع هامشى للمؤشر العام لسوق الأسهم السعودية بضغوط هبوط 8 قطاعات,Verb Adjective Noun Adjective Noun Noun Adjective Noun Noun Digit Noun
4418,استقرار سعر الريال السعودى اليوم الأربعاء 26 - 8 2020 أمام الجنيه المصرى,Noun Noun Noun Adjective Noun Noun Digit Punctuation Digit Digit Noun Noun Adjective
4419,"وزير الإسكان ومحافظ القاهرة يتابعان تطوير "" عين الصيرة و سور مجرى العيون",Noun Noun Noun ProperNoun Verb Noun Punctuation Noun ProperNoun Conjunction Noun Noun Noun
4420,ارتفاع جماعي لمؤشرات البورصة المصرية بمستهل تعاملات جلسة الأربعاء,Noun Adjective Noun Noun Adjective Noun Noun Noun Noun
4421,سعر الدولار اليوم الأربعاء 26 - 8 2020 يواصل استقراره أمام الجنيه المصرى,Noun Noun Noun Noun Digit Punctuation Digit Digit Verb Noun Noun Noun Adjective
4422,صعود مؤشرات بورصة الكويت بمستهل تعاملات جلسة الأربعاء,Noun Noun Noun ProperNoun Noun Noun Noun Noun
4423,التخطيط : إتاحة منظومة التصوير الفضائى لتطوير إصدار تراخيص,Noun Punctuation Noun Noun Noun Adjective Noun Noun Noun
4424,تراجع بورصة قطر بمستهل التعاملات بضغوط هبوط 6 قطاعات على رأسها التأمين,Noun Noun ProperNoun Noun Noun Noun Noun Digit Noun Preposition Noun Noun
4425,تراجع بورصة دبى بالمستهل بضغوط هبوط 4 قطاعات على رأسها الاستثمار,Noun Noun ProperNoun Noun Noun Noun Digit Noun Preposition Noun Noun
4426,سهم البنك الأهلى المتحد يهبط ببورصة البحرين فى مستهل التعاملات,Noun Noun Adjective Adjective Verb Noun ProperNoun Preposition Noun Noun
4427,تعرف على أسعار العملات اليوم الأربعاء أمام الجنيه المصرى,Verb Preposition Noun Noun Noun Noun Noun Noun Adjective
4428,خفض سعر الغاز يزيد تنافسية الصناعة خاصة الغزل والنسيج والملابس والتصدير,Noun Noun Noun Verb Adjective Noun Adjective Noun Noun Noun Noun
4429,تعرف على أسعار اللحوم اليوم الأربعاء,Verb Preposition Noun Noun Noun Noun
4430,أسعار الأسماك اليوم بسوق العبور . البورى من 32 إلى 46 جنيها,Noun Noun Noun Noun Noun Punctuation Noun Preposition Digit Preposition Digit Noun
4431,""" المصرى الكندى يستضيف وزيرة التعاون الدولى يوم الاثنين 7 سبتمبر",Punctuation Adjective Adjective Verb Noun Noun Adjective Noun Noun Digit ProperNoun
4432,وزارة الاتصالات تعلن وصول عدد مستخدمى الإنترنت 50 مليونا,Noun Noun Verb Noun Noun Noun ProperNoun Digit Number Noun
4433,انخفاض الإمدادات النفطية العالمية الربع الثانى 2020 بنحو 8.1 مليون برميل يوميا,Noun Noun Adjective Adjective Quantity Noun Numerical Adjective Digit Noun Digit Number Noun Noun Adjective
4434,وزيرة الصناعة تجتمع مع شركات التعدين للتعرف على مشاكل القطاعات وحلها,Noun Noun Verb Noun Noun Noun Noun Preposition Noun Noun Noun
4435,فيديو . محمد عمران يتوقع قيادة الكثير من خريجى الأكاديمية الوطنية قطاعات الدولة,Noun Punctuation ProperNoun ProperNoun Verb Noun Adjective Preposition Noun Adjective Adjective Noun Noun
4436,تعرف على المستشار محمد عبدالوهاب بعد قرار تعيينه رئيسا لهيئة الاستثمار,Verb Preposition Noun ProperNoun ProperNoun Noun Noun Noun Noun Noun Noun
4437,أخبار البورصة اليوم الأحد 26 - 7 2020,Noun Noun Noun Noun Digit Punctuation Digit Digit
4438,614 مليون دولار قيمة صادرات الملابس الجاهزة خلال 6 شهور,Digit Number Noun Noun Noun Noun Noun Adjective Noun Digit Noun
4439,شاهد . طابع تذكارى للذكرى الخامسة لتأميم قناة السويس,Verb Punctuation Noun Adjective Noun Numerical Adjective Noun Noun ProperNoun
4440,""" التجارة العالمية تحكم لصالح روسيا فى خلاف مع الاتحاد الأوروبى",Punctuation Noun Adjective Verb Noun ProperNoun Preposition Noun Noun Noun Adjective
4441,وزير الاتصالات : تنفيذ 11 مشروع للتحول الرقمى بالجامعات قريبا,Noun Noun Punctuation Noun Digit Noun Noun Adjective Noun Adjective
4442,أخبار الاقتصاد اليوم . كيف يستفيد المواطن من مبادرة تشجيع الشراء المحلى,Noun Noun Noun Punctuation Interrogative Adverb Verb Noun Preposition Noun Noun Noun Adjective
4443,استقرار أسعار العملات فى السعودية اليوم الأحد 26 - 7 2020,Noun Noun Noun Preposition ProperNoun Noun Noun Digit Punctuation Digit Digit
4444,""" توى العالمية تلغى جميع رحلاتها لإسبانيا بعد قرار لندن فرض الحجر الصحى",Punctuation Noun Adjective Verb Quantity Noun Noun ProperNoun Noun Noun ProperNoun Noun Noun Adjective
4445,""" سيتي ايدج تطلق أول جولة افتراضية للأبراج فى مصر",Punctuation ProperNoun ProperNoun Verb Numerical Adjective Noun Adjective Noun Preposition ProperNoun
4446,استقرار أسعار الذهب فى السعودية اليوم الأحد . عيار 24 يصل إلى 229.42 ريال,Noun Noun Noun Preposition ProperNoun Noun Noun Punctuation Noun Digit Verb Preposition Digit Noun
4447,تعاون بين وزارة الاتصالات وجامعة القاهرة لإنشاء مركز للإبداع وريادة الأعمال,Noun Noun Noun Noun Noun ProperNoun Noun Noun Noun Noun Noun
4448,تباين بورصات الخليج . والأسواق الإماراتية تربح أكثر من 14 مليار درهم,Noun Noun ProperNoun Punctuation Noun Adjective Verb Comparative Adjective Preposition Digit Number Noun Noun
4449,شعبة مواد البناء : تراجع الطلب مع اقتراب عيد الأضحى وأسعار الحديد والأسمنت تنخفض,Noun Noun Noun Punctuation Noun Noun Noun Noun Noun ProperNoun Noun Noun Noun Verb
4450,رجال الأعمال : فرض تدابير وقائية نهائية على واردات البليت يحمى الاقتصاد الوطنى,Noun Noun Punctuation Noun Noun Adjective Adjective Preposition Noun ProperNoun Verb Noun Adjective
4451,استقرار الريال السعودى اليوم الأحد 26 - 7 2020 أمام الجنيه المصرى,Noun Noun Adjective Noun Noun Digit Punctuation Digit Digit Noun Noun Adjective
4452,""" مواد البناء : انخفاض الطلب على السيراميك والطوب قبل عيد الأضحى . تحديث",Punctuation Noun Noun Punctuation Noun Noun Preposition Noun Noun Noun Noun ProperNoun Punctuation Noun
4453,تباين سعر اليورو اليوم الأحد 26 - 7 2020 أمام الجنيه . و 18.43 جنيه بالأهلى,Noun Noun ProperNoun Noun Noun Digit Punctuation Digit Digit Noun Noun Punctuation Conjunction Digit Noun ProperNoun
4454,افتتاحية حضراء للبورصة المصرية بأولى جلسات الأسبوع . ورأس المال يربح 4 مليارات جنيه,Noun ProperNoun Noun Adjective Numerical Adjective Noun Noun Punctuation Verb Noun Verb Digit Number Noun Noun
4455,مكاسب أسبوعية طفيفة لأسعار النفط الأسبوع الماضى,Noun Adjective Adjective Noun Noun Noun Adjective
4456,مؤشرات بورصة الكويت حمراء بختام التعاملات بضغوط هبوط 5 قطاعات,Noun Noun ProperNoun Adjective Noun Noun Noun Noun Digit Noun
4457,"ارتفاع بورصة أبوظبي . و "" دانة غاز تصدر صكوك دلتا النيل بقيمة 379 مليون دولار",Noun Noun ProperNoun Punctuation Conjunction Punctuation ProperNoun Noun Verb Noun Noun ProperNoun Noun Digit Number Noun Noun
4458,بورصة دبي خضراء بجلسة بداية الأسبوع . ورأس المال يربح 880 مليون درهم,Noun ProperNoun Adjective Noun Noun Noun Punctuation Verb Noun Verb Digit Number Noun Noun
4459,جمعية قطن مصر : نظام BCI ساهم في زيادة إنتاجية فدان القطن وتقليل استهلاك المياه,Noun Noun ProperNoun Punctuation Noun Foreign Verb Preposition Noun Adjective Noun Noun Noun Noun Noun
4460,دورة تدريبية باتحاد الصناعات لرفع كفاءة التشغيل وزيادة معدل الإنتاجية,Noun Adjective Noun Noun Noun Noun Noun Noun Noun Adjective
4461,غرفة الجيزة تتعاون مع البنك الزراعى لتنمية الثروة الداجنة,Noun ProperNoun Verb Noun Noun Adjective Noun Noun Adjective
4462,البورصة المصرية تواصل ارتفاعها بمنتصف التعاملات مدفوعة بمشتريات محلية,Noun Adjective Verb Noun Noun Noun Adjective Noun Adjective
4463,الصادرات والواردات : فحص 11 ألفا و 894 رسالة معملية خلال يونيو الماضى,Noun Noun Punctuation Noun Digit Number Noun Conjunction Digit Noun Adjective Noun ProperNoun Adjective
4464,أسعار مواد البناء بالأسواق اليوم . طن الحديد ب 9100 جنيه والأسمنت 580 جنيها,Noun Noun Noun Noun Noun Punctuation Noun Noun Preposition Digit Noun Noun Digit Noun
4465,رئيس جهاز دمياط الجديدة : فحص عينات صرف المصانع للتأكد من مطابقتها للمواصفات,Noun Noun ProperNoun Adjective Punctuation Noun Noun Noun Noun Noun Preposition Noun Noun
4466,شعبة الخضروات والفاكهة : حميع الأصناف أسعارها مستقرة قبل العيد,Noun Noun Noun Punctuation ProperNoun Noun Noun Adjective Noun Noun
4467,رئيس جهاز مدينة بدر يتفقد الأحياء السكنية بالمدينة لبحث مقترحات وشكاوى السكان,Noun Noun Noun ProperNoun Verb Noun Adjective Noun Noun Noun Noun Noun
4468,استقرار أسعار الأسماك بسوق العبور اليوم الأحد . والبلطي ب 17 جنيها,Noun Noun Noun Noun Noun Noun Noun Punctuation ProperNoun Preposition Digit Noun
4469,""" شباب الأعمال تطالب بزيادة الترويج للسياحة المصرية بعد انخفاض إصابات كورونا",Punctuation Noun Noun Verb Noun Noun Noun Adjective Noun Noun Noun Verb
4470,الإسكان : توقيع عقد شراء الأكاديمية العربية للعلوم والتكنولوجيا لفرع العلمين الجديدة,Noun Punctuation Noun Noun Noun Adjective Adjective Noun Noun Noun Noun Adjective
4471,شعبة الثروة الداجنة : أسعار اليوم 21 جنيها من المزرعة وكرتونة البيض ب 26,Noun Noun Adjective Punctuation Noun Noun Digit Noun Preposition Noun Noun Noun Preposition Digit
4472,ارتفاع هامشى للمؤشر العام لسوق الأسهم السعودية بمستهل التعاملات,Noun Noun Noun Adjective Noun Noun Adjective Noun Noun
4473,تراجع مؤشرات بورصة الكويت . وعطلة عيد الأضحى بداية من يوم الخميس,Verb Noun Noun ProperNoun Punctuation Noun Noun ProperNoun Noun Preposition Noun Noun
4474,استقرار أسعار الدولار اليوم الأحد 26 - 7 2020 مع بداية التعاملات,Noun Noun Noun Noun Noun Digit Punctuation Digit Digit Noun Noun Noun
4475,تراجع بورصة البحرين بمستهل التعاملات بضغوط هبوط قطاعى البنوك والاستثمار,Verb Noun ProperNoun Noun Noun Noun Noun Noun Noun Noun
4476,تباينت أسعار العملات اليوم الأحد 26 - 7 2020 . واليورو ب 18.43 جنيه,Verb Noun Noun Noun Noun Digit Punctuation Digit Digit Punctuation ProperNoun Preposition Digit Noun
4477,هالة السعيد : مد فترة الترشح لجائزة مصر للتميز الحكومي إلي 31 أكتوبر,Noun Adjective Punctuation Noun Noun Noun Noun ProperNoun Noun Adjective Preposition Digit ProperNoun
4478,القومي للإدارة : برنامج القيادات النسائية الأفريقية يعزز تصنيف دول القارة,Adjective Noun Punctuation Noun Noun Adjective Adjective Verb Noun Noun Noun
4479,ارتفاع جماعي لمؤشرات البورصة المصرية بمستهل تعاملات جلسة بداية الأسبوع,Noun Adjective Noun Noun Adjective Noun Noun Noun Noun Noun
4480,"كيف يستفيد المواطن من مبادرة تشجيع الشراء المحلي "" ميغلاش عليك ?",Interrogative Adverb Verb Noun Preposition Noun Noun Noun Adjective Punctuation ProperNoun Preposition Punctuation
4481,الرقابة المالية تعد أول جدول إكتوارى فى مصر لخدمة صناعة تأمينات الحياة,Noun Adjective Verb Numerical Adjective Noun ProperNoun Preposition ProperNoun Noun Noun Noun Noun
4482,الصين : 99 مليار دولار عائدات قطاع الاتصالات خلال 6 أشهر,ProperNoun Punctuation Digit Number Noun Noun Noun Noun Noun Noun Digit Noun
4483,السعودية تتصدر موردى النفط للصين فى يونيو,Adjective Verb Noun Noun ProperNoun Preposition ProperNoun
4484,استقرار أسعار الذهب اليوم الأحد . وعيار 21 يسجل 848 جنيها للجرام,Noun Noun Noun Noun Noun Punctuation Noun Digit Verb Digit Noun Noun
4485,12 مليون دولار واردات سنوية من العدسات اللاصقة الطبية,Digit Number Noun Noun Noun Adjective Preposition Noun Noun Adjective
4486,اعرف أسعار اللحوم بالسوق اليوم . مع اقتراب العيد,Verb Noun Noun Noun Noun Punctuation Noun Noun Noun
4487,"تعرف على مسمى "" عمولات وسطاء التأمين فى الوثائق بعد أكتوبر المقبل",Verb Preposition Noun Punctuation Noun Noun Noun Preposition Noun Noun ProperNoun Adjective
4488,جمال الغندور يطالب بتأمين شامل للاعبى كرة القدم ضد الإصابة أو العدوى,ProperNoun ProperNoun Verb Noun Adjective Adjective Noun Noun Noun Noun Conjunction Noun
4489,11 مليون دولار تراجعا بصادرات مصر من السجاد والكليم فى أبريل,Digit Number Noun Noun Noun Noun ProperNoun Preposition Noun Noun Preposition ProperNoun
4490,الذهب يسجل 1000 جنيه للجرام بسوق الصاغة فى هذه الحالة,Noun Verb Digit Noun Noun Noun Noun Preposition Demonstrative Pronoun Noun
4491,"رئيس "" رجال الأعمال يعلق على زراعة قطن قصير التيلة : طلبناه منذ مشروع توشكى",Noun Punctuation Noun Noun Verb Preposition Noun Noun Adjective ProperNoun Punctuation Verb Preposition Noun Noun
4492,"تباين بورصات الخليج خلال الأسبوع المنتهي . و "" دبي تربح 790 مليون درهم",Noun Noun ProperNoun Noun Noun Adjective Punctuation Conjunction Punctuation ProperNoun Verb Digit Number Noun Noun
4493,رئيس البورصة : قطاع تكنولوجيا المعلومات تأثر إيجابيا بجائحة فيروس كورونا,Noun Noun Punctuation Noun Noun Noun Noun Adjective Noun Noun Verb
4494,5 شركات سمسرة تستحوذ على نصف قيم التداول بالبورصة خلال الأسبوع المنتهى,Digit Noun Noun Verb Preposition Quantity Noun Noun Noun Noun Noun Noun Adjective
4495,أسهم أوروبا تغلق على تراجع بفعل زيادة الإصابات بالفيروس فى أمريكا,Verb ProperNoun Verb Preposition Noun Noun Noun Noun Noun Preposition ProperNoun
4496,موجز الاقتصاد المصرى اليوم الجمعة 26 - 6 2020,Adjective Noun Adjective Noun Noun Digit Punctuation Digit Digit
4497,صافي مبيعات الأجانب بالبورصة يرتفع إلى 9.2 مليار جنيه منذ بداية العام,Adjective Noun Adjective Noun Verb Preposition Digit Number Noun Noun Preposition Noun Adjective
4498,البنك الأوروبى ومنظمة السياحة العالمية يعلنان دعم مصر لتعافى قطاع,Noun Adjective Noun Noun Adjective Verb Noun ProperNoun Noun Noun
4499,"الجهاز القومى لتنظيم الاتصالات يشارك عن بعد فى منتدى السياسات "" آيكان 68",Noun Adjective Noun Noun Verb Preposition Noun Preposition Noun Noun Punctuation ProperNoun Digit
4500,""" لو عايز تطلع سجل تجاري . 10 خطوات لإصدار بطاقة للمحلات",Punctuation Subordinating Conjunction Adjective Verb Verb Adjective Punctuation Digit Noun Noun Noun Noun
4501,وول ستريت تتراجع عند الفتح مع ارتفاع حالات الإصابة بكورونا,ProperNoun ProperNoun Verb Noun Noun Noun Noun Noun Noun Noun
4502,جازبروم الروسية تجرى محادثات لزيادة مبيعات الغاز إلى الصين,ProperNoun Adjective Verb Noun Noun Noun Noun Preposition ProperNoun
4503,جمارك بورسعيد تحبط محاولة تهريب كمية من الملابس العسكرية,Noun ProperNoun Verb Noun Noun Noun Preposition Noun Adjective
4504,أسعار العملات فى السعودية اليوم الجمعة 26 - 6 2020,Noun Noun Preposition ProperNoun Noun Noun Digit Punctuation Digit Digit
4505,أسعار النفط تسجل 41.69 دولار لبرنت و 39.29 للخام الأمريكى,Noun Noun Verb Digit Noun ProperNoun Conjunction Digit Adjective Adjective
4506,الليرة اللبنانية تبلغ مستوى متدنيا جديدا,Noun Adjective Verb Noun Adjective Adjective
4507,أسعار الذهب السعودى اليوم الجمعة 26 - 6 2020 . وعيار 24 ب 213.17 ريال,Noun Noun Adjective Noun Noun Digit Punctuation Digit Digit Punctuation Noun Digit Preposition Digit Noun
4508,قناة السويس تعلن المواعيد الجديدة لتشغيل الأنفاق والكبارى بمحافظات القناة,Noun ProperNoun Verb Noun Adjective Noun Noun Noun Noun Noun
4509,تعرف على أسعار الأسماك بسوق العبور اليوم الجمعة,Verb Preposition Noun Noun Noun Noun Noun Noun
4510,أسعار الذهب اليوم تتراجع جنيهين وعيار 21 يسجل 790 جنيها للجرام,Noun Noun Noun Verb Noun Noun Digit Verb Digit Noun Noun
4511,أسعار الخضروات اليوم بسوق العبور . و 1.5 جنيها للخيار والطماطم,Noun Noun Noun Noun Noun Punctuation Conjunction Digit Noun Noun Noun
4512,أسعار مواد البناء اليوم . الحديد يبدأ من 9500 جنيه للمستهلك,Noun Noun Noun Noun Punctuation Noun Verb Preposition Digit Noun Noun
4513,أسعار الدواجن اليوم . 25 جنيها للكيلو و 30 لكرتونة البيض,Noun Noun Noun Punctuation Digit Noun Noun Conjunction Digit Noun Noun
4514,""" رجال الأعمال تبحث مع كوريا الاستثمار فى مشروعات المستلزمات الطبية",Punctuation Noun Noun Verb Noun ProperNoun Noun Preposition Noun Noun Adjective
4515,استقرار سعر الريال السعودى اليوم الجمعة 26 - 6 2020,Noun Noun Noun Adjective Noun Noun Digit Punctuation Digit Digit
4516,بنك أوف أمريكا : أدوات الخزانة المحمية من التضخم تستقطب تدفقات قياسية,Noun ProperNoun ProperNoun Punctuation Noun Noun Adjective Preposition Noun Verb Noun Adjective
4517,وزير الاتصالات يشهد إطلاق أول برنامج للتدريب على تقنيات الذكاء الاصطناعى,Noun Noun Verb Noun Numerical Adjective Noun Noun Preposition Noun Noun Adjective
4518,التخطيط تصدر تقريرا جديدا يرصد آراء المؤسسات العالمية فى الاقتصاد المصرى,Noun Verb Noun Adjective Verb Noun Noun Adjective Preposition Noun Adjective
4519,إير فرانس - كيه . إل إم : حزمة مساعدة ستبلغ 3.4 مليار يورو,ProperNoun ProperNoun Punctuation Noun Punctuation Determiner Particle Conjunction Punctuation Noun Noun Verb Digit Number Noun Noun
4520,رئيس جهاز مدينة الشروق : إزالة فورية لمخالفة بناء فى مهدها على نفقة المخالف,Noun Noun Noun Noun Punctuation Noun Adjective Adjective Noun Preposition Noun Preposition Noun Adjective
4521,تباين أسعار العملات الورقية اليوم الجمعة 26 - 6 2020 . واليورو ب 18.01 جنيه,Noun Noun Noun Adjective Noun Noun Digit Punctuation Digit Digit Punctuation ProperNoun Preposition Digit Noun
4522,ارتفاع واردات الصين من النفط السعودى فى مايو لأعلى مستوى,Noun Noun ProperNoun Preposition Noun Adjective Preposition ProperNoun Comparative Adjective Noun
4523,أزاي تشحن رصيد موبايلك بعد إلغاء كروت الشحن فئات 50 و 100 جنيه ? . خبير يجيب,ProperNoun Verb Noun ProperNoun Noun Noun Verb Noun Noun Digit Conjunction Digit Noun Punctuation Punctuation Noun Verb
4524,استقرار سعر الدولار أمام الجنيه اليوم الجمعة . يسجل 16.10 جنيه,Noun Noun Noun Noun Noun Noun Noun Punctuation Verb Digit Noun
4525,الذهب يتجه لثالث مكسب أسبوعى على التوالى مع زيادة إصابات كورونا,Noun Verb Numerical Adjective Noun Adjective Preposition Noun Noun Noun Noun Verb
4526,النفط يربح بفضل نمو الطلب على الوقود رغم ارتفاع الإصابات بكورونا,Noun Verb Noun Noun Noun Preposition Noun Noun Noun Noun Noun
4527,الدولار يتمسك بالطلب على الملاذ الآمن مع تهديد ارتفاع الإصابات بكورونا للتعافى,Noun Verb Noun Preposition Noun Adjective Noun Noun Noun Noun Noun Noun
4528,7 معلومات عن مشروعات تنمية الغاز بحقلي أتول بشمال دمياط ونورس,Digit Noun Preposition Noun Noun Noun Adjective Verb Noun ProperNoun ProperNoun
4529,4 يوليو آخر موعد لحجز وحدات الإعلان ال 13 بمشروع الإسكان الاجتماعى,Digit ProperNoun Adjective Noun Noun Noun Noun Determiner Particle Digit Noun Noun Adjective
4530,أسعار اللحوم اليوم . الضأن ب 130 والاستيك من 120 - 150 جنيها للكيلو,Noun Noun Noun Punctuation Noun Preposition Digit Noun Preposition Digit Punctuation Digit Noun Noun
4531,الشركات الصينية الأكثر شراء للنفط العراقى خلال الشهر الماضى,Noun Adjective Comparative Adjective Noun Noun Adjective Noun Noun Adjective
4532,لماذا توقفت التعاقدات على استيراد الأرز الصينى والهندى ? . شعبة تجيب,Interrogative Adverb Verb Noun Preposition Noun Noun Adjective Noun Punctuation Punctuation Noun Verb
4533,شعبة المستوردين : محافظ البنك المركزى وعد بتثبيت سعر الدولار,Noun Noun Punctuation Noun Noun Adjective Verb Noun Noun Noun
4534,جمعية مستثمرى سوهاج : تخفيف إجراءات الحظر يمهد لتعويض فاقد الإنتاج خلال شهرين,Noun Noun ProperNoun Punctuation Noun Noun Noun Verb Noun Noun Noun Noun Noun
4535,نشأت مرسى : توصيل شبكات صرف ل 16 قرية بالمنوفية والدقهلية ب 575 مليون جنيه,Verb ProperNoun Punctuation Noun Noun Noun Preposition Digit Noun Noun ProperNoun Preposition Digit Number Noun Noun
4536,دراسة بحثية تضع 7 توصيات لتعافى قطاع السياحة فى ظل أزمة كورونا,Noun Adjective Verb Digit Noun Noun Noun Noun Preposition Noun Noun Verb
4537,أسهم أمريكا تصعد بدعم آمال في لقاحات لفيروس كورونا وعودة النشاط,Verb ProperNoun Verb Noun Noun Preposition ProperNoun Noun Verb Noun Noun
4538,أسعار الذهب تتراجع 3 جنيهات وعيار 21 يسجل 757 جنيها للجرام,Noun Noun Verb Digit Noun Noun Digit Verb Digit Noun Noun
4539,كيف يستخدم الطلاب للحاسب الآلى فى إعداد الأبحاث المدرسية ? . تقرير يجيب,Interrogative Adverb Verb Noun Noun Adjective Preposition Noun Noun Adjective Punctuation Punctuation Noun Verb
4540,سورجوت للنفط والغاز تبيع شحنة من الأورال للتحميل بريمورسك في يونيو,ProperNoun Noun Noun Verb Noun Preposition Noun Noun ProperNoun Preposition ProperNoun
4541,دراسة بحثية 1.2 مليون موظف مهددون بفقدان وظائفهم حال استمرار كورونا لنهاية العام,Noun Adjective Digit Number Noun Noun Adjective Noun Noun Noun Noun Verb Noun Adjective
4542,روسيا تعتزم حفر آبار نفط والضخ في 2022 عند انتهاء اتفاق أوبك,ProperNoun Verb Noun Noun Noun Noun Preposition Digit Noun Noun Noun ProperNoun
4543,شعبة الدواجن : الأسعار فى المزرعة تبدأ من 27 جنيها والبيض 25.5 جنيه,Noun Noun Punctuation Noun Preposition Noun Verb Preposition Digit Noun Noun Digit Noun
4544,شركات السفر تدفع أسهم أوروبا لأعلى إغلاق في 11 أسبوعا,Noun Noun Verb Noun ProperNoun Comparative Adjective Noun Preposition Digit Noun
4545,رئيسة بورصة نيويورك ل BBC: تزاحم المضاربين فى صالة التداول لن يعود كما كان,Noun Noun ProperNoun Preposition Foreign Noun Noun Preposition Noun Noun Negative Particle Verb Relative Pronoun Verb
4546,شعبة الخضروات والفاكهة : استقرار الأسعار طوال أيام عيد الفطر,Noun Noun Noun Punctuation Noun Noun Noun Noun Noun Noun
4547,استمرار ازمة شركة ان ام سى للتامين الصحى بالامارات وتأخير رواتب الموظفين,Noun Noun Noun Subordinating Conjunction Abbreviation Abbreviation Noun Adjective Noun Noun Noun Noun
4548,مبيعات المنازل الأمريكية الجديدة ترتفع على غير المتوقع في أبريل,Noun Noun Adjective Adjective Verb Preposition Noun Noun Preposition ProperNoun
4549,10 مؤشرات على أداء صناعة الغاز خلال العام المالى 2019 / 2020,Digit Noun Preposition Noun Noun Noun Noun Adjective Adjective Digit Punctuation Digit
4550,ارتفاع ثقة المستهلكين الأمريكيين في مايو,Noun Noun Noun Noun Preposition ProperNoun
4551,ولسة الباقة شغالة . استثمارات الإنترنت 2019 البطل الحقيقى بجائحة كورونا,Verb Noun Noun Punctuation Noun ProperNoun Digit Noun Adjective Noun Verb
4552,أسعار الذهب فى السعودية اليوم الثلاثاء 26 - 5 2020,Noun Noun Preposition ProperNoun Noun Noun Digit Punctuation Digit Digit
4553,سوناطراك الجزائرية ترفع سعر بيع الخام الصحراوى لشهر يونيو,ProperNoun Adjective Verb Noun Noun Adjective Adjective Noun ProperNoun
4554,جهاز الإحصاء : ودائع البنوك ارتفعت إلى 4 تريليونات جنيه فى يناير الماضى,Noun Noun Punctuation Noun Noun Verb Preposition Digit Noun Noun Preposition ProperNoun Adjective
4555,أسعار العملات فى السعودية اليوم الثلاثاء 26 - 5 2020,Noun Noun Preposition ProperNoun Noun Noun Digit Punctuation Digit Digit
